reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
GMD_00746,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Eubacterium siraeum,,eubacteriumsiraeum,Eubacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00747,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Eubacterium sp. CAG:180,,eubacteriumspcag180,Eubacterium,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00748,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Eubacterium sp. CAG:251,,eubacteriumspcag251,Eubacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00749,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Eubacterium ventriosum,,eubacteriumventriosum,Eubacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00750,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Euryarchaeota,,euryarchaeota,Euryarchaeota,phylum,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00751,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Faecalibacterium,,faecalibacterium,Faecalibacterium,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00752,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Faecalibacterium prausnitzii,,faecalibacteriumprausnitzii,Faecalibacterium,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00753,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Firmicutes,,firmicutes,Firmicutes,phylum,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00754,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Firmicutes bacterium CAG 110,,firmicutesbacteriumcag110,Firmicutes,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00755,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Firmicutes bacterium CAG 238,,firmicutesbacteriumcag238,Firmicutes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00756,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Gammaproteobacteria,,gammaproteobacteria,Gammaproteobacteria,class,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00757,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Gemmiger,,gemmiger,Gemmiger,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00758,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Gemmiger formicilis,,gemmigerformicilis,Gemmiger,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00759,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Haemophilus,,haemophilus,Haemophilus,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00760,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Haemophilus parainfluenzae,,haemophilusparainfluenzae,Haemophilus,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00761,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Hafnia,,hafnia,Hafnia,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00762,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Hafnia alvei,,hafniaalvei,Hafnia,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00763,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Hafniaceae,,hafniaceae,Hafniaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00764,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Howardella,,howardella,Howardella,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=28222161; dominant_projects=none; comparators=Unaffected blood relatives of children with Crohn’s disease; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28222161,,1,0,1,0,Unaffected blood relatives of children with Crohn’s disease,Unaffected blood relatives of children with Crohn’s disease/Unrelated to people with inflammatory bowel disease,*,*,literature_human_phenotype
GMD_00765,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Intestinibacter,,intestinibacter,Intestinibacter,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00766,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Intestinibacter bartlettii,,intestinibacterbartlettii,Intestinibacter,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00767,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lachnoclostridium,,lachnoclostridium,Lachnoclostridium,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00768,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lachnospira,,lachnospira,Lachnospira,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00769,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lachnospira eligens,,lachnospiraeligens,Lachnospira,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00770,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lachnospira pectinoschiza,,lachnospirapectinoschiza,Lachnospira,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00771,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lachnospiraceae,,lachnospiraceae,Lachnospiraceae,family,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=28222161; dominant_projects=none; comparators=Unaffected blood relatives of children with Crohn’s disease; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28222161,,1,0,1,0,Unaffected blood relatives of children with Crohn’s disease,Unaffected blood relatives of children with Crohn’s disease/Unrelated to people with inflammatory bowel disease,*,*,literature_human_phenotype
GMD_00772,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lactobacillus mucosae,,lactobacillusmucosae,Lactobacillus,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00773,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lactobacillus rogosae,,lactobacillusrogosae,Lactobacillus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00774,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lawsonibacter,,lawsonibacter,Lawsonibacter,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00775,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Lawsonibacter asaccharolyticus,,lawsonibacterasaccharolyticus,Lawsonibacter,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00776,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Methanobacteria,,methanobacteria,Methanobacteria,class,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00777,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Methanobacteriaceae,,methanobacteriaceae,Methanobacteriaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00778,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Methanobacteriales,,methanobacteriales,Methanobacteriales,order,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00779,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Methanobrevibacter,,methanobrevibacter,Methanobrevibacter,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00780,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Methanobrevibacter smithii,,methanobrevibactersmithii,Methanobrevibacter,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00781,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Oscillibacter,,oscillibacter,Oscillibacter,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00782,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Oscillibacter sp. 57 20,,oscillibactersp5720,Oscillibacter,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00783,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Oscillibacter sp. CAG:241,,oscillibacterspcag241,Oscillibacter,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00784,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Oscillospiraceae,,oscillospiraceae,Oscillospiraceae,family,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00785,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Parabacteroides goldsteinii,,parabacteroidesgoldsteinii,Parabacteroides,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,high,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00786,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Parabacteroides johnsonii,,parabacteroidesjohnsonii,Parabacteroides,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
GMD_00787,gutm_disorder_human_phenotype,炎症性肠病（IBD）,Parabacteroides merdae,,parabacteroidesmerdae,Parabacteroides,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB7949; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB7949,1,0,0,0,Health,Inflammatory Bowel Diseases/Health,D015212,D009765,raw_human_phenotype
